sample_id,label,mode,token_index,generated_token_id,generated_token,entropy_t,max_prob_t,uncertainty_mass_t,gate,alpha
5,answerable,entropy_gate_a-1.0,23,220, ,0.501343,0.074088,0.00096,0.011031,-0.011031
5,answerable,entropy_gate_a-1.0,24,16,1,0.032857,0.003699,0.0,0.002728,-0.002728
5,answerable,entropy_gate_a-1.0,25,16,1,0.063318,0.00828,1e-06,0.002988,-0.002988
5,answerable,entropy_gate_a-1.0,26,22,7,0.013505,0.001385,0.0,0.002575,-0.002575
5,answerable,entropy_gate_a-1.0,27,14360,%.,1.162962,0.486915,1.2e-05,0.075083,-0.075083
5,answerable,entropy_gate_a-1.0,28,576, The,3.308149,0.783061,2.1e-05,0.98063,-0.98063
5,answerable,entropy_gate_a-1.0,29,3405, question,3.639285,0.788292,0.053866,0.992738,-0.992738
5,answerable,entropy_gate_a-1.0,30,17064, asks,1.596877,0.318191,0.004525,0.229813,-0.229813
5,answerable,entropy_gate_a-1.0,31,369, for,0.94066,0.240041,0.009091,0.040001,-0.040001
5,answerable,entropy_gate_a-1.0,32,279, the,0.484954,0.10687,6.9e-05,0.010507,-0.010507
5,answerable,entropy_gate_a-1.0,33,3081, market,1.928016,0.59545,0.000679,0.446221,-0.446221
5,answerable,entropy_gate_a-1.0,34,4332, share,0.228281,0.049313,2e-06,0.004892,-0.004892
5,answerable,entropy_gate_a-1.0,35,11414, percentage,1.852705,0.508057,0.000393,0.391292,-0.391292
5,answerable,entropy_gate_a-1.0,36,315, of,1.715199,0.696752,0.000879,0.29851,-0.29851
5,answerable,entropy_gate_a-1.0,37,479, G,0.853088,0.18309,1.5e-05,0.031046,-0.031046
5,answerable,entropy_gate_a-1.0,38,4659,lim,0.000744,4.8e-05,0.0,0.002478,-0.002478
5,answerable,entropy_gate_a-1.0,39,1174,mer,0.000192,1.4e-05,0.0,0.002474,-0.002474
5,answerable,entropy_gate_a-1.0,40,1611,Box,0.006153,0.000618,0.0,0.002519,-0.002519
5,answerable,entropy_gate_a-1.0,41,304, in,0.467245,0.094787,1.9e-05,0.009969,-0.009969
5,answerable,entropy_gate_a-1.0,42,220, ,0.152273,0.029179,2e-06,0.003899,-0.003899
5,answerable,entropy_gate_a-1.0,43,17,2,3.8e-05,2e-06,0.0,0.002473,-0.002473
5,answerable,entropy_gate_a-1.0,44,15,0,2.2e-05,1e-06,0.0,0.002473,-0.002473
5,answerable,entropy_gate_a-1.0,45,17,2,0.000748,6.6e-05,0.0,0.002478,-0.002478
5,answerable,entropy_gate_a-1.0,46,16,1,0.000964,8.8e-05,0.0,0.00248,-0.00248
5,answerable,entropy_gate_a-1.0,47,11,",",0.454695,0.139862,1.2e-05,0.009604,-0.009604
6,answerable,entropy_gate_a-1.0,0,2014, To,2.028329,0.477728,0.003159,0.521234,-0.521234
6,answerable,entropy_gate_a-1.0,1,1477, find,1.529819,0.634968,0.253694,0.196148,-0.196148
6,answerable,entropy_gate_a-1.0,2,279, the,0.908981,0.197518,5.6e-05,0.036507,-0.036507
6,answerable,entropy_gate_a-1.0,3,435, r,1.603026,0.477244,0.000317,0.233094,-0.233094
6,answerable,entropy_gate_a-1.0,4,8378,_and,0.36226,0.065861,0.0,0.007295,-0.007295
6,answerable,entropy_gate_a-1.0,5,814,_d,0.016942,0.001627,0.0,0.002601,-0.002601
6,answerable,entropy_gate_a-1.0,6,643,_s,0.045384,0.004878,0.0,0.002832,-0.002832
6,answerable,entropy_gate_a-1.0,7,3740,pend,0.003101,0.000236,0.0,0.002496,-0.002496
6,answerable,entropy_gate_a-1.0,8,1711, ($,1.063207,0.213008,0.000101,0.056766,-0.056766
6,answerable,entropy_gate_a-1.0,9,44,M,0.011519,0.00109,3e-06,0.002559,-0.002559
6,answerable,entropy_gate_a-1.0,10,8,),0.105293,0.02054,0.0,0.003388,-0.003388
6,answerable,entropy_gate_a-1.0,11,304, in,1.365922,0.510966,0.000139,0.129856,-0.129856
6,answerable,entropy_gate_a-1.0,12,220, ,0.514764,0.14297,3e-06,0.011479,-0.011479
6,answerable,entropy_gate_a-1.0,13,17,2,0.000435,3.1e-05,0.0,0.002476,-0.002476
6,answerable,entropy_gate_a-1.0,14,15,0,0.000406,2.8e-05,0.0,0.002476,-0.002476
6,answerable,entropy_gate_a-1.0,15,16,1,0.0045,0.000484,3e-06,0.002506,-0.002506
6,answerable,entropy_gate_a-1.0,16,15,0,0.001551,0.000126,0.0,0.002484,-0.002484
6,answerable,entropy_gate_a-1.0,17,11,",",0.866515,0.377076,7.6e-05,0.032281,-0.032281
6,answerable,entropy_gate_a-1.0,18,582, we,1.60837,0.410293,0.00017,0.235972,-0.235972
6,answerable,entropy_gate_a-1.0,19,1184, need,1.992308,0.44578,0.001311,0.494231,-0.494231
6,answerable,entropy_gate_a-1.0,20,311, to,0.077208,0.008885,0.991409,0.003115,-0.003115
6,answerable,entropy_gate_a-1.0,21,1401, look,3.458461,0.854738,0.10938,0.987573,-0.987573
6,answerable,entropy_gate_a-1.0,22,518, at,0.693165,0.171498,0.001659,0.019445,-0.019445
6,answerable,entropy_gate_a-1.0,23,279, the,0.101188,0.012101,0.001366,0.003347,-0.003347
6,answerable,entropy_gate_a-1.0,24,1995, information,2.035989,0.523262,0.529611,0.526965,-0.526965
6,answerable,entropy_gate_a-1.0,25,3897, provided,1.093453,0.371823,0.628802,0.061824,-0.061824
6,answerable,entropy_gate_a-1.0,26,304, in,1.175017,0.248147,0.002034,0.077633,-0.077633
6,answerable,entropy_gate_a-1.0,27,279, the,0.02817,0.002965,1e-06,0.00269,-0.00269
6,answerable,entropy_gate_a-1.0,28,3405, question,2.06035,0.542828,0.000599,0.545139,-0.545139
6,answerable,entropy_gate_a-1.0,29,13,.,2.159201,0.61988,0.000592,0.617182,-0.617182
6,answerable,entropy_gate_a-1.0,30,576, The,1.075605,0.245161,0.0,0.05879,-0.05879
6,answerable,entropy_gate_a-1.0,31,3405, question,1.359878,0.268736,0.09866,0.127821,-0.127821
6,answerable,entropy_gate_a-1.0,32,5302, states,0.525797,0.090237,7.1e-05,0.011861,-0.011861
6,answerable,entropy_gate_a-1.0,33,429, that,0.368283,0.069183,8e-06,0.007427,-0.007427
6,answerable,entropy_gate_a-1.0,34,56879, Ivy,1.137241,0.388347,1.8e-05,0.069897,-0.069897
6,answerable,entropy_gate_a-1.0,35,5386,Core,0.006576,0.000633,0.0,0.002522,-0.002522
6,answerable,entropy_gate_a-1.0,36,16994, achieved,0.622908,0.205737,4e-06,0.015808,-0.015808
6,answerable,entropy_gate_a-1.0,37,435, r,0.835754,0.187688,6e-06,0.02952,-0.02952
6,answerable,entropy_gate_a-1.0,38,8378,_and,0.089103,0.011788,0.0,0.003228,-0.003228
6,answerable,entropy_gate_a-1.0,39,814,_d,0.015906,0.001685,0.0,0.002593,-0.002593
6,answerable,entropy_gate_a-1.0,40,643,_s,0.02472,0.002645,0.0,0.002662,-0.002662
6,answerable,entropy_gate_a-1.0,41,3740,pend,0.001704,0.000131,0.0,0.002485,-0.002485
6,answerable,entropy_gate_a-1.0,42,1711, ($,0.350693,0.065945,7e-06,0.007048,-0.007048
6,answerable,entropy_gate_a-1.0,43,44,M,0.00284,0.000245,0.0,0.002494,-0.002494
6,answerable,entropy_gate_a-1.0,44,8,),0.023368,0.002889,0.0,0.002652,-0.002652
6,answerable,entropy_gate_a-1.0,45,315, of,0.109016,0.015554,5e-06,0.003426,-0.003426
6,answerable,entropy_gate_a-1.0,46,220, ,0.212998,0.048492,0.0,0.004674,-0.004674
6,answerable,entropy_gate_a-1.0,47,21,6,0.000879,6.9e-05,0.0,0.002479,-0.002479
7,unanswerable,entropy_gate_a-1.0,0,2014, To,2.646754,0.712742,0.000439,0.874381,-0.874381
7,unanswerable,entropy_gate_a-1.0,1,4226, answer,1.44746,0.42772,0.154257,0.160082,-0.160082
7,unanswerable,entropy_gate_a-1.0,2,279, the,0.708525,0.477751,1.3e-05,0.020344,-0.020344
7,unanswerable,entropy_gate_a-1.0,3,3405, question,0.115959,0.021444,1e-05,0.003498,-0.003498
7,unanswerable,entropy_gate_a-1.0,4,11,",",1.366706,0.436689,6.4e-05,0.130122,-0.130122
7,unanswerable,entropy_gate_a-1.0,5,582, we,1.076163,0.421273,0.000136,0.058883,-0.058883
7,unanswerable,entropy_gate_a-1.0,6,1184, need,1.376415,0.548945,0.000344,0.133455,-0.133455
7,unanswerable,entropy_gate_a-1.0,7,311, to,0.03842,0.004035,0.995984,0.002774,-0.002774
7,unanswerable,entropy_gate_a-1.0,8,1795, follow,3.061963,0.864458,0.187388,0.9603,-0.9603
7,unanswerable,entropy_gate_a-1.0,9,1493, these,0.194756,0.033338,1e-06,0.004426,-0.004426
7,unanswerable,entropy_gate_a-1.0,10,7354, steps,0.033799,0.003351,1e-06,0.002736,-0.002736
7,unanswerable,entropy_gate_a-1.0,11,1447,":

",0.326451,0.086027,1e-05,0.006557,-0.006557
7,unanswerable,entropy_gate_a-1.0,12,16,1,0.28772,0.075359,4.5e-05,0.005842,-0.005842
7,unanswerable,entropy_gate_a-1.0,13,13,.,0.124311,0.026777,0.0,0.003586,-0.003586
7,unanswerable,entropy_gate_a-1.0,14,64547, Identify,0.768599,0.163831,3e-06,0.024264,-0.024264
7,unanswerable,entropy_gate_a-1.0,15,279, the,0.450368,0.066692,0.00415,0.009481,-0.009481
7,unanswerable,entropy_gate_a-1.0,16,9760, relevant,3.542016,0.799303,0.101761,0.990302,-0.990302
7,unanswerable,entropy_gate_a-1.0,17,5896, financial,1.46889,0.51571,0.314869,0.168916,-0.168916
7,unanswerable,entropy_gate_a-1.0,18,1995, information,0.877073,0.329745,0.670257,0.033285,-0.033285
7,unanswerable,entropy_gate_a-1.0,19,25,:,1.669302,0.596663,0.026828,0.270499,-0.270499
7,unanswerable,entropy_gate_a-1.0,20,576, The,1.517327,0.599604,7e-06,0.190306,-0.190306
7,unanswerable,entropy_gate_a-1.0,21,3405, question,1.016193,0.170266,0.03029,0.049669,-0.049669
7,unanswerable,entropy_gate_a-1.0,22,17064, asks,1.63716,0.459993,0.000771,0.251897,-0.251897
7,unanswerable,entropy_gate_a-1.0,23,911, about,0.825285,0.344934,0.000116,0.028633,-0.028633
7,unanswerable,entropy_gate_a-1.0,24,24366, Jet,0.512372,0.090444,3.4e-05,0.011398,-0.011398
7,unanswerable,entropy_gate_a-1.0,25,34,C,0.001262,9.3e-05,0.0,0.002482,-0.002482
7,unanswerable,entropy_gate_a-1.0,26,37268,ircuit,0.002752,0.000283,0.0,0.002493,-0.002493
7,unanswerable,entropy_gate_a-1.0,27,594,'s,0.129259,0.020787,1e-06,0.00364,-0.00364
7,unanswerable,entropy_gate_a-1.0,28,431, R,1.882979,0.406261,1.7e-05,0.413124,-0.413124
7,unanswerable,entropy_gate_a-1.0,29,32365,&D,0.225118,0.042594,0.0,0.004846,-0.004846
7,unanswerable,entropy_gate_a-1.0,30,8329, spend,0.51284,0.107343,1e-06,0.011413,-0.011413
7,unanswerable,entropy_gate_a-1.0,31,304, in,1.570853,0.600125,0.000127,0.216286,-0.216286
7,unanswerable,entropy_gate_a-1.0,32,220, ,0.315708,0.058795,5e-06,0.00635,-0.00635
7,unanswerable,entropy_gate_a-1.0,33,17,2,3.2e-05,2e-06,0.0,0.002473,-0.002473
7,unanswerable,entropy_gate_a-1.0,34,15,0,0.000123,9e-06,0.0,0.002474,-0.002474
7,unanswerable,entropy_gate_a-1.0,35,17,2,0.000265,2.2e-05,0.0,0.002475,-0.002475
7,unanswerable,entropy_gate_a-1.0,36,19,4,0.001304,0.000116,0.0,0.002482,-0.002482
7,unanswerable,entropy_gate_a-1.0,37,624,".
",1.181729,0.438287,4e-05,0.079087,-0.079087
7,unanswerable,entropy_gate_a-1.0,38,17,2,0.167543,0.03117,0.0,0.004081,-0.004081
7,unanswerable,entropy_gate_a-1.0,39,13,.,5.4e-05,3e-06,0.0,0.002473,-0.002473
7,unanswerable,entropy_gate_a-1.0,40,95210, Locate,2.612783,0.731873,3e-06,0.862753,-0.862753
7,unanswerable,entropy_gate_a-1.0,41,279, the,0.409517,0.067969,0.002728,0.008397,-0.008397
7,unanswerable,entropy_gate_a-1.0,42,9760, relevant,2.726495,0.732165,0.097635,0.898392,-0.898392
7,unanswerable,entropy_gate_a-1.0,43,821, data,2.002766,0.539333,0.071015,0.502074,-0.502074
7,unanswerable,entropy_gate_a-1.0,44,25,:,0.514348,0.107888,0.000312,0.011465,-0.011465
7,unanswerable,entropy_gate_a-1.0,45,576, The,2.049868,0.532826,2e-06,0.537331,-0.537331
7,unanswerable,entropy_gate_a-1.0,46,1995, information,3.021075,0.781051,0.277629,0.95535,-0.95535
7,unanswerable,entropy_gate_a-1.0,47,3897, provided,1.80555,0.485705,0.516176,0.358162,-0.358162
8,answerable,entropy_gate_a-1.0,0,576, The,2.091206,0.638085,1.4e-05,0.567981,-0.567981
8,answerable,entropy_gate_a-1.0,1,4226, answer,1.606336,0.374818,0.004761,0.234874,-0.234874
8,answerable,entropy_gate_a-1.0,2,374, is,0.869617,0.418146,0.38678,0.032573,-0.032573
8,answerable,entropy_gate_a-1.0,3,55011, Betty,1.376428,0.380893,0.000856,0.133459,-0.133459
8,answerable,entropy_gate_a-1.0,4,26176, Joh,0.00403,0.000324,0.0,0.002503,-0.002503
8,answerable,entropy_gate_a-1.0,5,80165,ansson,0.016381,0.001935,0.0,0.002597,-0.002597
8,answerable,entropy_gate_a-1.0,6,11,",",1.23572,0.431137,8e-06,0.091718,-0.091718
8,answerable,entropy_gate_a-1.0,7,279, the,0.7977,0.187747,2e-05,0.026419,-0.026419
8,answerable,entropy_gate_a-1.0,8,356, C,0.052823,0.007812,0.0,0.002896,-0.002896
8,answerable,entropy_gate_a-1.0,9,5207,TO,0.001804,0.000152,1e-06,0.002486,-0.002486
8,answerable,entropy_gate_a-1.0,10,315, of,0.090371,0.012332,2e-06,0.00324,-0.00324
8,answerable,entropy_gate_a-1.0,11,479, G,0.024128,0.002809,0.0,0.002658,-0.002658
8,answerable,entropy_gate_a-1.0,12,4659,lim,0.000622,4.1e-05,0.0,0.002477,-0.002477
8,answerable,entropy_gate_a-1.0,13,1174,mer,0.000165,1.2e-05,0.0,0.002474,-0.002474
8,answerable,entropy_gate_a-1.0,14,1611,Box,0.005736,0.000588,0.0,0.002515,-0.002515
8,answerable,entropy_gate_a-1.0,15,3118, based,1.000128,0.304491,1.7e-05,0.047443,-0.047443
8,answerable,entropy_gate_a-1.0,16,304, in,0.003235,0.000261,1e-06,0.002497,-0.002497
8,answerable,entropy_gate_a-1.0,17,56648, Cedar,0.001513,0.0001,0.0,0.002484,-0.002484
8,answerable,entropy_gate_a-1.0,18,34205, Ridge,0.001851,0.000133,0.0,0.002486,-0.002486
8,answerable,entropy_gate_a-1.0,19,13,.,0.63745,0.229604,4e-06,0.016502,-0.016502
8,answerable,entropy_gate_a-1.0,20,576, The,2.396689,0.673152,3e-06,0.766753,-0.766753
8,answerable,entropy_gate_a-1.0,21,2813, company,2.06329,0.381944,0.052855,0.547325,-0.547325
8,answerable,entropy_gate_a-1.0,22,572, was,2.413556,0.736454,0.002112,0.77568,-0.77568
8,answerable,entropy_gate_a-1.0,23,18047, founded,1.451772,0.353702,0.003216,0.161829,-0.161829
8,answerable,entropy_gate_a-1.0,24,304, in,0.755476,0.361176,0.000175,0.023349,-0.023349
8,answerable,entropy_gate_a-1.0,25,220, ,1.401727,0.157403,9e-06,0.142483,-0.142483
8,answerable,entropy_gate_a-1.0,26,17,2,0.44466,0.162611,0.0,0.009322,-0.009322
8,answerable,entropy_gate_a-1.0,27,15,0,0.001426,0.000105,0.0,0.002483,-0.002483
8,answerable,entropy_gate_a-1.0,28,15,0,0.313563,0.093895,0.0,0.00631,-0.00631
8,answerable,entropy_gate_a-1.0,29,21,6,2.29596,0.880315,0.0,0.708453,-0.708453
8,answerable,entropy_gate_a-1.0,30,304, in,1.694032,0.701743,0.004246,0.285385,-0.285385
8,answerable,entropy_gate_a-1.0,31,56648, Cedar,6.196236,0.911365,3.6e-05,0.999997,-0.999997
8,answerable,entropy_gate_a-1.0,32,34205, Ridge,0.803267,0.11399,4e-06,0.026852,-0.026852
8,answerable,entropy_gate_a-1.0,33,11,",",0.707251,0.188199,0.000274,0.020268,-0.020268
8,answerable,entropy_gate_a-1.0,34,18925, Minnesota,3.884181,0.851671,0.000269,0.996504,-0.996504
8,answerable,entropy_gate_a-1.0,35,13,.,0.941319,0.2501,0.000596,0.040077,-0.040077
8,answerable,entropy_gate_a-1.0,36,479, G,3.126619,0.731529,8.8e-05,0.967069,-0.967069
8,answerable,entropy_gate_a-1.0,37,4659,lim,0.000541,3.5e-05,0.0,0.002477,-0.002477
8,answerable,entropy_gate_a-1.0,38,1174,mer,0.000604,4.9e-05,0.0,0.002477,-0.002477
8,answerable,entropy_gate_a-1.0,39,1611,Box,0.013055,0.001337,0.0,0.002571,-0.002571
8,answerable,entropy_gate_a-1.0,40,374, is,1.795459,0.400043,9.9e-05,0.351233,-0.351233
8,answerable,entropy_gate_a-1.0,41,264, a,1.261207,0.316456,0.000403,0.098289,-0.098289
8,answerable,entropy_gate_a-1.0,42,9437, cloud,4.370841,0.810644,0.000654,0.999186,-0.999186
8,answerable,entropy_gate_a-1.0,43,5980,-based,1.263506,0.206055,0.000213,0.098902,-0.098902
8,answerable,entropy_gate_a-1.0,44,3162, software,4.916345,0.924892,0.003511,0.999841,-0.999841
8,answerable,entropy_gate_a-1.0,45,32434,-as,2.561942,0.76869,0.00079,0.843674,-0.843674
8,answerable,entropy_gate_a-1.0,46,7409,-a,0.00653,0.000597,0.0,0.002521,-0.002521
8,answerable,entropy_gate_a-1.0,47,23461,-service,0.093292,0.012931,0.0,0.003269,-0.003269
9,unanswerable,entropy_gate_a-1.0,0,54576, Wendy,2.877141,0.683376,0.000137,0.932857,-0.932857
9,unanswerable,entropy_gate_a-1.0,1,43229, Nak,0.094846,0.008291,9e-06,0.003284,-0.003284
9,unanswerable,entropy_gate_a-1.0,2,83717,amura,0.000388,2.7e-05,0.0,0.002475,-0.002475
9,unanswerable,entropy_gate_a-1.0,3,10859, joined,2.269836,0.587234,4.4e-05,0.692005,-0.692005
9,unanswerable,entropy_gate_a-1.0,4,479, G,0.600386,0.118283,0.000687,0.014791,-0.014791
9,unanswerable,entropy_gate_a-1.0,5,4659,lim,0.003935,0.000292,0.0,0.002502,-0.002502
9,unanswerable,entropy_gate_a-1.0,6,1174,mer,0.00014,1e-05,0.0,0.002474,-0.002474
9,unanswerable,entropy_gate_a-1.0,7,1611,Box,0.010117,0.001043,0.0,0.002549,-0.002549
9,unanswerable,entropy_gate_a-1.0,8,304, in,0.990248,0.251965,0.001182,0.046122,-0.046122
9,unanswerable,entropy_gate_a-1.0,9,220, ,2.067914,0.508204,5e-06,0.55076,-0.55076
9,unanswerable,entropy_gate_a-1.0,10,17,2,0.449152,0.164605,0.0,0.009447,-0.009447
9,unanswerable,entropy_gate_a-1.0,11,15,0,0.00213,0.000155,0.0,0.002488,-0.002488
9,unanswerable,entropy_gate_a-1.0,12,16,1,0.79596,0.41152,1e-06,0.026285,-0.026285
9,unanswerable,entropy_gate_a-1.0,13,20,5,2.289136,0.879415,0.0,0.704206,-0.704206
9,unanswerable,entropy_gate_a-1.0,14,13,.,1.7433,0.489136,0.02308,0.316457,-0.316457
9,unanswerable,entropy_gate_a-1.0,15,2932, She,2.596399,0.551083,1e-05,0.856829,-0.856829
9,unanswerable,entropy_gate_a-1.0,16,572, was,2.533264,0.653281,0.000131,0.831989,-0.831989
9,unanswerable,entropy_gate_a-1.0,17,279, the,3.045877,0.695926,0.000432,0.958419,-0.958419
9,unanswerable,entropy_gate_a-1.0,18,12156, CEO,3.349185,0.787103,5.8e-05,0.982835,-0.982835
9,unanswerable,entropy_gate_a-1.0,19,315, of,1.629478,0.501826,0.000114,0.247579,-0.247579
9,unanswerable,entropy_gate_a-1.0,20,279, the,3.31602,0.62992,5.7e-05,0.981073,-0.981073
9,unanswerable,entropy_gate_a-1.0,21,2813, company,2.316068,0.371275,0.000144,0.720754,-0.720754
9,unanswerable,entropy_gate_a-1.0,22,504, from,2.785145,0.83027,0.000322,0.913365,-0.913365
9,unanswerable,entropy_gate_a-1.0,23,220, ,1.936938,0.463899,3.4e-05,0.452844,-0.452844
9,unanswerable,entropy_gate_a-1.0,24,17,2,0.020069,0.002582,1e-06,0.002626,-0.002626
9,unanswerable,entropy_gate_a-1.0,25,15,0,0.001307,8.8e-05,1.2e-05,0.002482,-0.002482
9,unanswerable,entropy_gate_a-1.0,26,16,1,0.291807,0.076261,2e-06,0.005914,-0.005914
9,unanswerable,entropy_gate_a-1.0,27,20,5,1.626372,0.480066,0.0,0.245847,-0.245847
9,unanswerable,entropy_gate_a-1.0,28,311, to,1.061426,0.37369,0.62631,0.05648,-0.05648
9,unanswerable,entropy_gate_a-1.0,29,220, ,0.40679,0.060671,6e-06,0.008329,-0.008329
9,unanswerable,entropy_gate_a-1.0,30,17,2,0.003982,0.000373,0.0,0.002502,-0.002502
9,unanswerable,entropy_gate_a-1.0,31,15,0,0.000609,4.1e-05,0.0,0.002477,-0.002477
9,unanswerable,entropy_gate_a-1.0,32,16,1,0.564994,0.248887,1e-06,0.013321,-0.013321
9,unanswerable,entropy_gate_a-1.0,33,22,7,1.362717,0.661229,0.0,0.128773,-0.128773
9,unanswerable,entropy_gate_a-1.0,34,13,.,1.446584,0.470575,6.3e-05,0.159729,-0.159729
9,unanswerable,entropy_gate_a-1.0,35,43229, Nak,2.927441,0.733699,1.2e-05,0.941713,-0.941713
9,unanswerable,entropy_gate_a-1.0,36,83717,amura,0.002066,0.000156,0.0,0.002488,-0.002488
9,unanswerable,entropy_gate_a-1.0,37,572, was,3.286739,0.781058,0.000131,0.979371,-0.979371
9,unanswerable,entropy_gate_a-1.0,38,279, the,3.45442,0.795725,0.001799,0.987423,-0.987423
9,unanswerable,entropy_gate_a-1.0,39,1156, first,3.269734,0.74508,3.8e-05,0.978315,-0.978315
9,unanswerable,entropy_gate_a-1.0,40,8778, female,2.552633,0.524155,0.007849,0.839956,-0.839956
9,unanswerable,entropy_gate_a-1.0,41,12156, CEO,1.978224,0.33565,0.017566,0.483674,-0.483674
9,unanswerable,entropy_gate_a-1.0,42,315, of,1.555594,0.479582,0.049655,0.208628,-0.208628
9,unanswerable,entropy_gate_a-1.0,43,264, a,1.723016,0.534016,2.3e-05,0.303444,-0.303444
9,unanswerable,entropy_gate_a-1.0,44,13014, tech,2.957627,0.680703,0.000155,0.946489,-0.946489
9,unanswerable,entropy_gate_a-1.0,45,20567, startup,1.486974,0.433444,0.000129,0.17667,-0.17667
9,unanswerable,entropy_gate_a-1.0,46,304, in,2.176254,0.550525,0.013955,0.629195,-0.629195
9,unanswerable,entropy_gate_a-1.0,47,279, the,2.073946,0.503028,7e-06,0.555233,-0.555233
10,answerable,entropy_gate_a-1.0,0,220, ,1.637234,0.385281,7.9e-05,0.251939,-0.251939
10,answerable,entropy_gate_a-1.0,1,17,2,0.191022,0.041075,0.0,0.004377,-0.004377
10,answerable,entropy_gate_a-1.0,2,16,1,0.043524,0.005024,1e-06,0.002817,-0.002817
10,answerable,entropy_gate_a-1.0,3,17,2,0.010406,0.000881,1e-06,0.002551,-0.002551
10,answerable,entropy_gate_a-1.0,4,13,.,2.384076,0.677279,0.000163,0.759917,-0.759917
10,answerable,entropy_gate_a-1.0,5,576, The,2.354278,0.440874,0.000111,0.743232,-0.743232
10,answerable,entropy_gate_a-1.0,6,9760, relevant,2.299943,0.57644,0.003238,0.710915,-0.710915
10,answerable,entropy_gate_a-1.0,7,1995, information,0.610807,0.256016,0.743984,0.015253,-0.015253
10,answerable,entropy_gate_a-1.0,8,374, is,0.012631,0.001676,0.001635,0.002568,-0.002568
10,answerable,entropy_gate_a-1.0,9,25,:,0.00225,0.000227,0.0,0.002489,-0.002489
10,answerable,entropy_gate_a-1.0,10,758, In,0.036466,0.004941,0.0,0.002758,-0.002758
10,answerable,entropy_gate_a-1.0,11,220, ,0.005502,0.00042,0.0,0.002514,-0.002514
10,answerable,entropy_gate_a-1.0,12,16,1,0.000785,6.6e-05,0.0,0.002478,-0.002478
10,answerable,entropy_gate_a-1.0,13,24,9,0.000155,1e-05,0.0,0.002474,-0.002474
10,answerable,entropy_gate_a-1.0,14,24,9,0.000245,1.7e-05,0.0,0.002474,-0.002474
10,answerable,entropy_gate_a-1.0,15,24,9,0.000486,3.7e-05,0.0,0.002476,-0.002476
10,answerable,entropy_gate_a-1.0,16,11,",",0.010877,0.001186,0.0,0.002554,-0.002554
10,answerable,entropy_gate_a-1.0,17,279, the,0.01177,0.00126,2e-06,0.002561,-0.002561
10,answerable,entropy_gate_a-1.0,18,2813, company,0.001268,8.4e-05,1e-06,0.002482,-0.002482
10,answerable,entropy_gate_a-1.0,19,4961, reported,0.004539,0.000425,0.0,0.002506,-0.002506
10,answerable,entropy_gate_a-1.0,20,8256, employees,0.004842,0.000416,0.0,0.002509,-0.002509
10,answerable,entropy_gate_a-1.0,21,315, of,0.002357,0.000179,1e-06,0.00249,-0.00249
10,answerable,entropy_gate_a-1.0,22,220, ,0.005003,0.000381,0.0,0.00251,-0.00251
10,answerable,entropy_gate_a-1.0,23,17,2,0.000463,3.5e-05,0.0,0.002476,-0.002476
10,answerable,entropy_gate_a-1.0,24,16,1,0.002578,0.000237,0.0,0.002492,-0.002492
10,answerable,entropy_gate_a-1.0,25,17,2,0.000601,4.4e-05,0.0,0.002477,-0.002477
10,answerable,entropy_gate_a-1.0,26,13,.,0.310012,0.058852,1e-06,0.006243,-0.006243
10,answerable,entropy_gate_a-1.0,27,15277, Therefore,0.756454,0.18189,0.0,0.023416,-0.023416
10,answerable,entropy_gate_a-1.0,28,11,",",0.00019,1.3e-05,0.0,0.002474,-0.002474
10,answerable,entropy_gate_a-1.0,29,279, the,0.004414,0.000494,1e-06,0.002505,-0.002505
10,answerable,entropy_gate_a-1.0,30,4226, answer,0.000204,1.5e-05,0.0,0.002474,-0.002474
